"","id","SITE","SPECIES","Myc","N","nyears","amb.rep","elev.rep","yi","vi","Experiment.Name","note","legumes","Source.Reference","Site.Name","Site.Name2","Species","Species2","Country","Latitude","Lat","Longitude","Lon","MAP","MAT","ph","CNr","totN.","CNr2","comment","comment2","map","PamountBray2","PamountBray","PamountBray09_new","P_ref","Age.at.start","ambco2","co2conc","Fumigation.type","Biome","System.Type","ESA_PAN","MODIS_PAN","CNwise","Ntot","NtotPerc","pHgrids","CEC","Pretention","PamountBray_GSDE","PamountBray09","PamountOlsen","PamountMehlich","PTot","PHO","ENa","Ktot","Ptot_ORNL","Plabile","Porg","Poccluded","Psecondary","Papatite","ClayPerc","MATcru","AGTcru0","AGTcru5","GDD","Alpha","PETcru","MAPcru","MAPmax","AETsplash","PETsplash2","waterlim","moisture","SolRad","Twarm","T_Day.range","Isothermality","T_seasonality","Tmax_warmestM","Tmin_coldestM","T_An.range","T_wettestQ","T_driestsQ","T_warmestQ","T_coldestQ","P_wettestM","P_driestM","P_seasonality","P_wettestQ","P_driestQ","P_warmestQ","P_coldestQ","MWD","MAPraw","MAP2","Age2","newN","Classification","deltaco2"
"78","Placerville_P.ponderosa-ECM_Nlow","Placerville","P.ponderosa","ECM","Nlow",6,3,3,0.307484699747961,0.0163314740104863,"DRI_c","","","Johnson et al 2006","USDA Placerville","USDA Placerville","Pinus ponderosa","P. ponderosa","USA",38.73,"N",-120.8,"W",1000,14.1,5.1,19.5,0.09,NA,"Johnson et al. 1998 ref ph?","Table 4","",1454,1454,23,"Walker et al. 2000","seedlings",352,700,"OTC","Temperate_Forest","Tree Stand","Temperate_Forest","Woody savannas",12,1.389999986,0.138999999,62,20,4,1454,13.875,694,3875,700,900,NA,198,363.8893433,26.37573242,90.25203705,137.3723907,41.38565063,68.50349426,17,15.37153882,15.37153882,15.37153882,2845,0.832788729,1318.600024,816.1000275,1925.800049,723.4476929,1313.880615,0.550619047,0.621137125,17188.08398,23.03333282,15.15533344,46.71228285,652.3771607,30.48800087,-1.95599997,32.44400084,7.854666832,22.74599997,23.08600012,7.316666601,175,5,83.0741011,474,19,32,469,NA,"1000",1000,0,"Nlow","medium",0.687449159445307
"79","PlacervilleF_P.ponderosa-ECM_Nhigh","PlacervilleF","P.ponderosa","ECM","Nhigh",6,3,3,0.19062035960865,0.0163314740104863,"DRI_cf","","","Johnson et al 2006","USDA Placerville","USDA Placerville FF","Pinus ponderosa","P. ponderosa","USA",38.73,"N",-120.8,"W",1000,14.1,5.1,18.5,0.1,NA,"Johnson et al. 1998 ref ph?","","",1454,1454,23,"Walker et al. 2000","seedlings",352,700,"OTC","Temperate_Forest","Tree Stand","Temperate_Forest","Woody savannas",12,1.389999986,0.138999999,62,20,4,1454,13.875,694,3875,700,900,NA,198,363.8893433,26.37573242,90.25203705,137.3723907,41.38565063,68.50349426,17,15.37153882,15.37153882,15.37153882,2845,0.832788729,1318.600024,816.1000275,1925.800049,723.4476929,1313.880615,0.550619047,0.621137125,17188.08398,23.03333282,15.15533344,46.71228285,652.3771607,30.48800087,-1.95599997,32.44400084,7.854666832,22.74599997,23.08600012,7.316666601,175,5,83.0741011,474,19,32,469,NA,"1000",1000,0,"Nlow","medium",0.687449159445307
"80","PlacervilleHNHP_P.ponderosa-ECM_Nhigh","PlacervilleHNHP","P.ponderosa","ECM","Nhigh",1,3,3,0.338454397825204,0.00748103753894741,"","","","Walker et al., 1998","USDA Placerville","USDA Placerville HNHP","Pinus ponderosa","P. ponderosa","USA",38.73,"N",-120.8,"W",1000,14.1,5.1,18.5,0.1,NA,"Johnson et al. 1998 ref ph?","","",1454,1454,50,"Walker et al. 1998","seedlings",352,700,"OTC","Temperate_Forest","Tree Stand","Temperate_Forest","Woody savannas",12,1.389999986,0.138999999,62,20,4,1454,13.875,694,3875,700,900,NA,198,363.8893433,26.37573242,90.25203705,137.3723907,41.38565063,68.50349426,17,15.37153882,15.37153882,15.37153882,2845,0.832788729,1318.600024,816.1000275,1925.800049,723.4476929,1313.880615,0.550619047,0.621137125,17188.08398,23.03333282,15.15533344,46.71228285,652.3771607,30.48800087,-1.95599997,32.44400084,7.854666832,22.74599997,23.08600012,7.316666601,175,5,83.0741011,474,19,32,469,NA,"1000",1000,0,"Nlow","medium",0.687449159445307
"81","PlacervilleHNLP_P.ponderosa-ECM_Nhigh","PlacervilleHNLP","P.ponderosa","ECM","Nhigh",1,3,3,0.204483128596807,0.0387803975990478,"","","","Walker et al., 1998","USDA Placerville","USDA Placerville HNLP","Pinus ponderosa","P. ponderosa","USA",38.73,"N",-120.8,"W",1000,14.1,5.1,18.5,0.1,NA,"Johnson et al. 1998 ref ph?","","",1454,1454,25,"Walker et al. 1998","seedlings",352,700,"OTC","Temperate_Forest","Tree Stand","Temperate_Forest","Woody savannas",12,1.389999986,0.138999999,62,20,4,1454,13.875,694,3875,700,900,NA,198,363.8893433,26.37573242,90.25203705,137.3723907,41.38565063,68.50349426,17,15.37153882,15.37153882,15.37153882,2845,0.832788729,1318.600024,816.1000275,1925.800049,723.4476929,1313.880615,0.550619047,0.621137125,17188.08398,23.03333282,15.15533344,46.71228285,652.3771607,30.48800087,-1.95599997,32.44400084,7.854666832,22.74599997,23.08600012,7.316666601,175,5,83.0741011,474,19,32,469,NA,"1000",1000,0,"Nlow","medium",0.687449159445307
"82","PlacervilleLNHP_P.ponderosa-ECM_Nhigh","PlacervilleLNHP","P.ponderosa","ECM","Nhigh",1,3,3,0.190403664822407,0.00764396264755799,"","","","Walker et al., 1998","USDA Placerville","USDA Placerville LNHP","Pinus ponderosa","P. ponderosa","USA",38.73,"N",-120.8,"W",1000,14.1,5.1,17,0.11,NA,"Johnson et al. 1998 ref ph?","","",1454,1454,50,"Walker et al. 1998","seedlings",352,700,"OTC","Temperate_Forest","Tree Stand","Temperate_Forest","Woody savannas",12,1.389999986,0.138999999,62,20,4,1454,13.875,694,3875,700,900,NA,198,363.8893433,26.37573242,90.25203705,137.3723907,41.38565063,68.50349426,17,15.37153882,15.37153882,15.37153882,2845,0.832788729,1318.600024,816.1000275,1925.800049,723.4476929,1313.880615,0.550619047,0.621137125,17188.08398,23.03333282,15.15533344,46.71228285,652.3771607,30.48800087,-1.95599997,32.44400084,7.854666832,22.74599997,23.08600012,7.316666601,175,5,83.0741011,474,19,32,469,NA,"1000",1000,0,"Nlow","medium",0.687449159445307
"83","PlacervilleLNLP_P.ponderosa-ECM_Nhigh","PlacervilleLNLP","P.ponderosa","ECM","Nhigh",1,3,3,0.153629167429519,0.0176984281686383,"","","","Walker et al., 1998","USDA Placerville","USDA Placerville LNLP","Pinus ponderosa","P. ponderosa","USA",38.73,"N",-120.8,"W",1000,14.1,5.1,17,0.11,NA,"Johnson et al. 1998 ref ph?","","",1454,1454,25,"Walker et al. 1998","seedlings",352,700,"OTC","Temperate_Forest","Tree Stand","Temperate_Forest","Woody savannas",12,1.389999986,0.138999999,62,20,4,1454,13.875,694,3875,700,900,NA,198,363.8893433,26.37573242,90.25203705,137.3723907,41.38565063,68.50349426,17,15.37153882,15.37153882,15.37153882,2845,0.832788729,1318.600024,816.1000275,1925.800049,723.4476929,1313.880615,0.550619047,0.621137125,17188.08398,23.03333282,15.15533344,46.71228285,652.3771607,30.48800087,-1.95599997,32.44400084,7.854666832,22.74599997,23.08600012,7.316666601,175,5,83.0741011,474,19,32,469,NA,"1000",1000,0,"Nlow","medium",0.687449159445307
"84","PlacervilleMF_P.ponderosa-ECM_Nhigh","PlacervilleMF","P.ponderosa","ECM","Nhigh",6,3,3,0.3293037471426,0.0163314740104863,"DRI_cMf","","","Johnson et al 2006","USDA Placerville","USDA Placerville F","Pinus ponderosa","P. ponderosa","USA",38.73,"N",-120.8,"W",1000,14.1,5.1,17,0.11,NA,"Johnson et al. 1998 ref ph?","","",1454,1454,23,"Walker et al. 2000","seedlings",352,700,"OTC","Temperate_Forest","Tree Stand","Temperate_Forest","Woody savannas",12,1.389999986,0.138999999,62,20,4,1454,13.875,694,3875,700,900,NA,198,363.8893433,26.37573242,90.25203705,137.3723907,41.38565063,68.50349426,17,15.37153882,15.37153882,15.37153882,2845,0.832788729,1318.600024,816.1000275,1925.800049,723.4476929,1313.880615,0.550619047,0.621137125,17188.08398,23.03333282,15.15533344,46.71228285,652.3771607,30.48800087,-1.95599997,32.44400084,7.854666832,22.74599997,23.08600012,7.316666601,175,5,83.0741011,474,19,32,469,NA,"1000",1000,0,"Nlow","medium",0.687449159445307
"85","PNM_tropical_trees-AM_Nlow","PNM","tropical_trees","AM","Nlow",0.5,4,4,-0.0176076452620678,0.0424335649723533,"","","","Lovelock et al. 1998","PNM","PNM","Mixed tropical trees","trop trees","Panama",9.023,"N",-79.554,"W",1750,27,5.9,9.8,0.144,NA,"","","",626,626,6,"","seedlings",350,700,"OTC","Tropical_Forest","Tree Stand","","",12,1.610000014,0.161000001,56,23,10,626,6,-999,2013,400,1000,NA,77,NA,NA,NA,NA,NA,NA,37,24.90946192,24.90946192,24.90946192,7634,1.25999999,1314.400021,2777.700075,3070.900146,1486.179443,1681.276611,1,1.652137463,19320.33398,27.56666692,6.634999752,76.22931286,67.63119054,31.23600006,22.53199959,8.704000473,26.03199991,26.9240001,27.6239996,25.96666654,365,12,64.83978044,1016,66,424,844,0,"watered",3070.900146,0,NA,NA,0.693147180559945
"86","PNM2_tropical_trees-AM_Nlow","PNM2","tropical_trees","AM","Nlow",0.58,4,4,0.0601875748397541,0.134656431292837,"","","","Winter et al. 2000","PNM","PNM2","Mixed tropical trees","trop trees","Panama",9.023,"N",-79.554,"W",1750,27,6.3,10.2,0.234,NA,"","","",626,626,6,"","seedlings",380,700,"OTC","Tropical_Forest","Tree Stand","","",12,1.610000014,0.161000001,56,23,10,626,6,-999,2013,400,1000,NA,77,NA,NA,NA,NA,NA,NA,37,24.90946192,24.90946192,24.90946192,7634,1.25999999,1314.400021,2777.700075,3070.900146,1486.179443,1681.276611,1,1.652137463,19320.33398,27.56666692,6.634999752,76.22931286,67.63119054,31.23600006,22.53199959,8.704000473,26.03199991,26.9240001,27.6239996,25.96666654,365,12,64.83978044,1016,66,424,844,0,"watered",3070.900146,0,NA,NA,0.610909082322973
"87","PNM3_tropical_trees-AM_Nhigh","PNM3","tropical_trees","AM","Nhigh",0.3,4,4,0.346476361305432,0.00895888489066713,"","","","Winter et al. 2001","PNM","PNM3","Ficus insipida, Virola surinamensis ","F.Insipida - V.surinamensis ","Panama",9.023,"N",-79.554,"W",1750,27,5.6,7,0.523,NA,"max","","",626,626,6,"","seedlings",380,730,"OTC","Tropical_Forest","Tree Stand","","",12,1.610000014,0.161000001,56,23,10,626,6,-999,2013,400,1000,NA,77,NA,NA,NA,NA,NA,NA,37,24.90946192,24.90946192,24.90946192,7634,1.25999999,1314.400021,2777.700075,3070.900146,1486.179443,1681.276611,1,1.652137463,19320.33398,27.56666692,6.634999752,76.22931286,67.63119054,31.23600006,22.53199959,8.704000473,26.03199991,26.9240001,27.6239996,25.96666654,365,12,64.83978044,1016,66,424,844,0,"watered",3070.900146,0,NA,NA,0.652873281422005
"88","PNM4_Luehea seemannii-AM_Nlow","PNM4","Luehea seemannii","AM","Nlow",0.74,5,5,-0.0294861656544634,0.327573094577912,"","","","Lovelock et al. 1999b Plant, Cell & Environment","PNM","PNM4","Luehea seemannii","L. seemannii","Panama",9.023,"N",-79.554,"W",1800,28,5.9,12.36,0.144,NA,"Korner (email)","","",626,626,6,"","80",360,754,"G","Tropical_Forest","Tree Stand","","",12,1.610000014,0.161000001,56,23,10,626,6,-999,2013,400,1000,NA,77,NA,NA,NA,NA,NA,NA,37,24.90946192,24.90946192,24.90946192,7634,1.103681025,1314.400021,2777.700075,3070.900146,1486.179443,1681.276611,0.883958912,1.652137463,19320.33398,27.56666692,6.634999752,76.22931286,67.63119054,31.23600006,22.53199959,8.704000473,26.03199991,26.9240001,27.6239996,25.96666654,365,12,64.83978044,1016,66,424,844,NA,"1800",1800,80,NA,NA,0.7392883365578
"89","PNM5, high N_Ficus insipida-AM_Nhigh","PNM5, high N","Ficus insipida","AM","Nhigh",0.32,6,6,0.522609268842801,0.0546902669059545,"","","","Winter et al. 2001a","PNM","PNM5 F","Ficus insipida","F.insipida","Panama",9.023,"N",-79.554,"W",1740,27,5.6,NA,NA,NA,"","1: 1 mixture (v/v) of sieved, dark, air dried top soil and leaf litter","",626,626,6,"","seedlings",380,730,"OTC","Tropical_Forest","Tree Stand","","",12,1.610000014,0.161000001,56,23,10,626,6,-999,2013,400,1000,NA,77,NA,NA,NA,NA,NA,NA,37,24.90946192,24.90946192,24.90946192,7634,1.103681025,1314.400021,2777.700075,3070.900146,1486.179443,1681.276611,0.883958912,1.652137463,19320.33398,27.56666692,6.634999752,76.22931286,67.63119054,31.23600006,22.53199959,8.704000473,26.03199991,26.9240001,27.6239996,25.96666654,365,12,64.83978044,1016,66,424,844,NA,"1740",1740,0,NA,NA,0.652873281422005
"90","PNM5, low N_Ficus insipida-AM_Nlow","PNM5, low N","Ficus insipida","AM","Nlow",0.48,6,6,0.482712658479751,0.0761953281777355,"","","","Winter et al. 2001a","PNM","PNM5","Ficus insipida","F.insipida","Panama",9.023,"N",-79.554,"W",1740,27,5.6,NA,NA,NA,"","","",626,626,6,"","seedlings",380,730,"OTC","Tropical_Forest","Tree Stand","","",12,1.610000014,0.161000001,56,23,10,626,6,-999,2013,400,1000,NA,77,NA,NA,NA,NA,NA,NA,37,24.90946192,24.90946192,24.90946192,7634,1.103681025,1314.400021,2777.700075,3070.900146,1486.179443,1681.276611,0.883958912,1.652137463,19320.33398,27.56666692,6.634999752,76.22931286,67.63119054,31.23600006,22.53199959,8.704000473,26.03199991,26.9240001,27.6239996,25.96666654,365,12,64.83978044,1016,66,424,844,NA,"1740",1740,0,NA,NA,0.652873281422005
"91","SantaCruz_Mangrove, high N_Avicennia germinans -AM_Nhigh","SantaCruz_Mangrove, high N","Avicennia germinans ","AM","Nhigh",0.3,1,1,0.529026328412837,0.0339158158803469,"","","","Reef et al. 2016","Santa Cruz Mangrove","Santa Cruz Mangrove F","Avicennia germinans ","A. germinans ","Panama",9.116,"N",-79.7,"W",1750,28,NA,NA,NA,3,"San Cruz fertilized above","","",808,-999,15,"Cernusak et al., 2011","seedlings",400,800,"G","Shrubland","Shrubland","","",12,1.610000014,0.161000001,56,35,6,-999,-9.989999771,-999,-999,-999,-999,NA,-999,NA,NA,NA,NA,NA,NA,32,24.91661577,24.91661577,24.91661577,7634,1.25999999,1314.400021,2777.700075,3070.900146,1486.179443,1681.276611,1,1.652137463,19388.5,27.56666724,6.526000023,75.3927902,68.91183963,30.95599937,22.29999924,8.656000137,25.78533363,26.54266644,27.36933327,25.67866675,335,22,61.13540087,940,91,411,812,0,"watered",3070.900146,0,NA,NA,0.693147180559945
"92","SantaCruz_Mangrove, low N_Avicennia germinans -AM_Nlow","SantaCruz_Mangrove, low N","Avicennia germinans ","AM","Nlow",0.3,1,1,0.0964750023006178,0.0941430982475155,"","","","Reef et al. 2016","Santa Cruz Mangrove","Santa Cruz Mangrove","Avicennia germinans ","A. germinans ","Panama",9.116,"N",-79.7,"W",1750,28,6.3,11.93,0.606,NA,"Nottingham et al. 2015 Fort Sherman Limestone","mixture (50 %/50 %) of local clay-textured topsoil from a lowland previously forested private property and sand","",808,-999,15,"Cernusak et al., 2011","seedlings",400,800,"G","Shrubland","Shrubland","","",12,1.610000014,0.161000001,56,35,6,-999,-9.989999771,-999,-999,-999,-999,NA,-999,NA,NA,NA,NA,NA,NA,32,24.91661577,24.91661577,24.91661577,7634,1.25999999,1314.400021,2777.700075,3070.900146,1486.179443,1681.276611,1,1.652137463,19388.5,27.56666724,6.526000023,75.3927902,68.91183963,30.95599937,22.29999924,8.656000137,25.78533363,26.54266644,27.36933327,25.67866675,335,22,61.13540087,940,91,411,812,0,"watered",3070.900146,0,NA,NA,0.693147180559945
"93","SantaCruz, fertilised_tropical_trees-AM_Nhigh","SantaCruz, fertilised","tropical_trees","AM","Nhigh",0.3,6,6,0.782955843868385,0.0424015894338376,"","","","Cernusak et al., 2011","Santa Cruz","Santa Cruz F","Mixed tropical trees","trop trees","Panama",9.116,"N",-79.7,"W",1750,29,5.67,3,0.000103,NA,"Dalling et al. 2013; Lucas's email","60% by volume dark, air- dried forest topsoil and 40% by volume air-dried rice husks ","",808,-999,15,"Cernusak et al., 2011","seedlings",400,700,"G","Tropical_Forest","Tree Stand","","",12,1.610000014,0.161000001,56,35,6,-999,-9.989999771,-999,-999,-999,-999,NA,-999,NA,NA,NA,NA,NA,NA,32,24.91661577,24.91661577,24.91661577,7634,1.25999999,1314.400021,2777.700075,3070.900146,1486.179443,1681.276611,1,1.652137463,19388.5,27.56666724,6.526000023,75.3927902,68.91183963,30.95599937,22.29999924,8.656000137,25.78533363,26.54266644,27.36933327,25.67866675,335,22,61.13540087,940,91,411,812,0,"watered",3070.900146,0,NA,NA,0.559615787935423
"94","SantaCruz, unfertilised_tropical_trees-AM_Nlow","SantaCruz, unfertilised","tropical_trees","AM","Nlow",0.3,6,6,0.129592864831261,0.0348292636812098,"","","","Cernusak et al., 2011","Santa Cruz","Santa Cruz","Mixed tropical trees","trop trees","Panama",9.116,"N",-79.7,"W",1750,29,6,11.66,0.629,NA,"Nottingham et al. 2015 Gamboa soil","60% by volume dark, air- dried forest topsoil and 40% by volume air-dried rice husks ","",808,-999,15,"Cernusak et al., 2011","seedlings",400,700,"G","Tropical_Forest","Tree Stand","","",12,1.610000014,0.161000001,56,35,6,-999,-9.989999771,-999,-999,-999,-999,NA,-999,NA,NA,NA,NA,NA,NA,32,24.91661577,24.91661577,24.91661577,7634,1.25999999,1314.400021,2777.700075,3070.900146,1486.179443,1681.276611,1,1.652137463,19388.5,27.56666724,6.526000023,75.3927902,68.91183963,30.95599937,22.29999924,8.656000137,25.78533363,26.54266644,27.36933327,25.67866675,335,22,61.13540087,940,91,411,812,0,"watered",3070.900146,0,NA,NA,0.559615787935423
"95","SantaCruz2_tropical_trees-AM_Nlow","SantaCruz2","tropical_trees","AM","Nlow",0.55,1,1,0.0644924993081391,0.00196404761599893,"","","","Dalling et al. 2016","Santa Cruz","Santa Cruz II","Araucaria, Tabebuia, Chrysophyllum and Podocarpus","trop trees","Panama",9.116,"N",-79.7,"W",1750,28,6,21,0.629,NA,"Nottingham et al. 2015 Gamboa soil; CN=Lucas Cernusack's email","1:1 by volume mix of soil and rice husks. The soil was collected from an area formerly under lowland tropical forest and now in a private orchard","",808,-999,15,"Cernusak et al., 2011","seedlings",400,800,"G","Tropical_Forest","Tree Stand","","",12,1.610000014,0.161000001,56,35,6,-999,-9.989999771,-999,-999,-999,-999,NA,-999,NA,NA,NA,NA,NA,NA,32,24.91661577,24.91661577,24.91661577,7634,1.25999999,1314.400021,2777.700075,3070.900146,1486.179443,1681.276611,1,1.652137463,19388.5,27.56666724,6.526000023,75.3927902,68.91183963,30.95599937,22.29999924,8.656000137,25.78533363,26.54266644,27.36933327,25.67866675,335,22,61.13540087,940,91,411,812,0,"watered",3070.900146,0,NA,NA,0.693147180559945
"96","SaoPaulo - high N_Croton urucurana, Cariniana legalis-AM_Nhigh","SaoPaulo - high N","Croton urucurana, Cariniana legalis","AM","Nhigh",0.2,3,3,0.292223881818302,0.0163314740104863,"","","","de Oliveira et al., 2012","Sao Paulo","Sao Paulo F","Croton urucurana, Cariniana legalis","C.Urucurana - C.legalis","Brazil",-23.5,"S",-46.62,"W",1508,21.9,5.5,6.93,0.111000001,NA,"Gonzalez-Meler et al 2017","","",73,73,12.1,"de Oliveira","seedlings",380,660,"OTC","Tropical_Forest","Tree Stand","","",14,1.110000014,0.111000001,56,13,10,73,0.649999976,-999,-999,400,-999,NA,6,116.9999924,7.259714127,23.75759506,69.35140228,15.57236099,1.0589118,30,16.76923121,20.12500048,20.12500048,5366,1.207243542,968.7000098,1815.700068,2318.300049,1170.643311,1172.055054,0.998795498,1.549159369,13862,22.05000003,10.81300028,61.94431421,234.0079905,28.06400108,10.6079998,17.45600128,21.97933356,16.38199981,22.04066674,16.38199981,249,40,59.91970308,689,138,665,138,NA,"1508",1508,0,NA,NA,0.55206858230004
"97","SaoPaulo - low N_Croton urucurana, Cariniana legalis-AM_Nlow","SaoPaulo - low N","Croton urucurana, Cariniana legalis","AM","Nlow",0.2,3,3,0.19058620776956,0.0163314740104863,"","","","de Oliveira et al., 2012","Sao Paulo","Sao Paulo","Croton urucurana, Cariniana legalis","C.Urucurana - C.legalis","Brazil",-23.5,"S",-46.62,"W",1508,21.9,5.5,12.14,0.111000001,NA,"Gonzalez-Meler et al 2017","","",73,73,1.8,"de Oliveira","seedlings",380,660,"OTC","Tropical_Forest","Tree Stand","","",14,1.110000014,0.111000001,56,13,10,73,0.649999976,-999,-999,400,-999,NA,6,116.9999924,7.259714127,23.75759506,69.35140228,15.57236099,1.0589118,30,16.76923121,20.12500048,20.12500048,5366,1.207243542,968.7000098,1815.700068,2318.300049,1170.643311,1172.055054,0.998795498,1.549159369,13862,22.05000003,10.81300028,61.94431421,234.0079905,28.06400108,10.6079998,17.45600128,21.97933356,16.38199981,22.04066674,16.38199981,249,40,59.91970308,689,138,665,138,NA,"1508",1508,0,NA,NA,0.55206858230004
"98","Sapporo - brown soil_birches-ECM_Nhigh","Sapporo - brown soil","birches","ECM","Nhigh",4,3,3,0.293356980919022,0.323500258571783,"Sapporo - brown soil","2010-2013","","unpublished","Sapporo","Sapporo - brown soil","Betula sp.","Betula","Japan",43.01,"N",141.33,"E",1301,9.4,6.43,12,0.24,NA,"2013","","",1345,1345,61.3,"Data from Sapporo FACE190116.xlsx. Eguchi 2008: 44.8","2",370,500,"FACE","Temperate_Forest","Tree Stand","Nodata","Temperate_Japan",12,4.489999771,0.448999977,58,29,1,1345,13.32999992,NA,NA,700,NA,0.659999967,136,NA,NA,NA,NA,NA,NA,16,10.37769232,16.49000006,17.97625008,1696,1.233086894,644.100007,1377.000015,1615.599976,783.6240234,783.6240234,1,1.757220266,11794,18.3499999,7.73599987,22.57763279,951.5684881,24.19199944,-10.07199955,34.26399899,15.57133325,4.706666629,18.55133311,-4.698666672,159,72,27.36608117,425,222,412,311,NA,"1301",1301,2,NA,NA,0.301105092783922
"99","Sapporo - brown soil_Larix gmelinii-ECM_Nhigh","Sapporo - brown soil","Larix gmelinii","ECM","Nhigh",4,3,3,0.137058239820485,0.0101636898361228,"Sapporo - brown soil","2008-2012","","Watanabe et al. 2013","Sapporo","Sapporo - brown soil","Larix gmelinii","L. gmelinii","Japan",43.01,"N",141.33,"E",1169,9.23,6.43,12.9,0.1406,NA,"pers.comm","","",1345,1345,61.3,"Data from Sapporo FACE190116.xlsx. Eguchi 2008: 44.8","3",370,500,"FACE","Temperate_Forest","Tree Stand","Nodata","Temperate_Japan",12,4.489999771,0.448999977,58,29,1,1345,13.32999992,NA,NA,700,NA,0.659999967,136,NA,NA,NA,NA,NA,NA,16,10.37769232,16.49000006,17.97625008,1696,1.233086894,644.100007,1377.000015,1615.599976,783.6240234,783.6240234,1,1.757220266,11794,18.3499999,7.73599987,22.57763279,951.5684881,24.19199944,-10.07199955,34.26399899,15.57133325,4.706666629,18.55133311,-4.698666672,159,72,27.36608117,425,222,412,311,NA,"1169",1169,3,NA,NA,0.301105092783922
"100","Sapporo - volcanic ash_birches-ECM_Nlow","Sapporo - volcanic ash","birches","ECM","Nlow",4,3,3,0.320471927079596,0.35925084149811,"Sapporo - volcanic ash","2010-2013","","unpublished","Sapporo","Sapporo - volcanic ash","Betula sp.","Betula","Japan",42.67,"N",141.62,"E",1301,9.4,6.17,12.4,0.17,NA,"2013","volcanic ash (infertile) extracted from different location, hence coordinates updated (Eguchi 2008)","",1345,1345,50.4,"Data from Sapporo FACE190116.xlsx. Eguchi 2008: 5.8","2",370,500,"FACE","Temperate_Forest","Tree Stand","Nodata","Temperate_Japan",18,2.400000095,0.24000001,59,25,10,312,3.164999962,NA,NA,1100,NA,0.179999992,43,NA,NA,NA,NA,NA,NA,16,10.38230791,16.44111145,17.88375037,1667,1.25944225,622.7000194,1355.700037,1567.900024,776.3918457,776.3918457,1,1.746154399,11933.41699,18.56666644,8.195000047,24.9878039,875.6589599,25.08799934,-7.708000183,32.79599953,18.65400012,-2.628000048,18.65400012,-2.828666675,181,50,41.78876438,477,170,477,174,NA,"1301",1301,2,NA,NA,0.301105092783922
